Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
3;1060503;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.38;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060523;Форма банка (без печати работодателя);Ремонт;0;0.37;женский;1;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060543;Поступление зарплаты на счет;Ремонт;0;0.38;женский;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060563;Свободная форма с печатью работодателя;Ремонт;0;0.07;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060583;2НДФЛ;Ремонт;1;0.15;мужской;2;0;высшее;специалист;>250;0;87;31;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060603;Форма банка (без печати работодателя);Покупка земли;0;0.34;женский;0;0;высшее;специалист;>250;0;24;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060623;Свободная форма с печатью работодателя;Ремонт;1;0.33;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;< 50;0;11;46;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060643;2НДФЛ;Ремонт;1;0.59;женский;0;0;высшее;рабочий;>250;1;379;48;Другое;ОАО;холост / не замужем;2;1;1;1;1;0;1;2;0;0;0.3571428571;5;9;117;14;1;0;4;90;0;0;0;0;0;0;0
3;1060663;Поступление зарплаты на счет;Обучение;1;0.43;женский;0;0;высшее;специалист;>250;1;8;27;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060683;Поступление зарплаты на счет;Покупка мебели;1;0.08;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;32;30;Торговля;ООО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2;0;0;17;17;0;0;0;0;0;0;0
3;1060703;2НДФЛ;Ремонт;0;;женский;0;0;высшее;другое;;0;19;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060723;Поступление зарплаты на счет;Ремонт;1;0.25;женский;0;0;среднее-специальное;вспомогательный персонал;>250;1;76;38;Другое;ООО;женат / замужем;1;1;1;0;0;0;0;0;0;0;0;0;1;10;1;0;0;15;15;0;0;0;0;0;0;0
3;1060743;Поступление зарплаты на счет;Покупка автомобиля;1;0.4;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;9;41;Торговля;ООО;повторный брак;1;0;0;0;0;0.3205128205;0;0;0;0;0.3333333333;2;4;106;6;0;0;33;93;1;1;1;1;1;0;1
3;1060763;2НДФЛ;Покупка автомобиля;0;0.55;мужской;0;0;высшее;рабочий;>250;3;514;58;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060783;2НДФЛ;Ремонт;1;0.42;мужской;0;0;высшее;рабочий;>250;3;70;35;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060803;Форма банка (без печати работодателя);Ремонт;1;0.19;мужской;0;0;незаконченное высшее;менеджер среднего звена;< 50;0;62;30;Другое;ООО;холост / не замужем;0;0;0;0;0;0;0;1;0;0;0.6666666667;2;1;53;3;0;1;4;34;0;0;0;0;0;0;0
3;1060823;2НДФЛ;Покупка недвижимости/ строительство;1;0.49;женский;0;0;среднее;рабочий;>250;0;129;45;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060843;Поступление зарплаты на счет;Ремонт;0;0.38;мужской;0;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060863;Форма банка (без печати работодателя);Ремонт;1;0.19;мужской;2;0;среднее-специальное;рабочий;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060883;Поступление зарплаты на счет;Ремонт;1;0.28;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060903;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.15;мужской;0;0;высшее;менеджер высшего звена;>250;0;22;33;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060923;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.43;мужской;1;0;высшее;специалист;>250;0;92;32;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060943;2НДФЛ;Покупка недвижимости/ строительство;1;0.53;мужской;0;0;высшее;специалист;>250;0;141;45;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1060963;2НДФЛ;Ремонт;0;0.45;мужской;1;0;высшее;менеджер высшего звена;>250;0;21;34;Другое;ООО;повторный брак;3;2;2;2;0;0.2111553785;1;0;0;0;0.1538461538;2;11;198;13;2;3;8;92;1;1;0;0;0;0;0
3;1060983;2НДФЛ;Покупка недвижимости/ строительство;1;0.55;женский;0;0;высшее;специалист;>250;0;60;29;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061003;2НДФЛ;Ремонт;0;0.56;женский;1;0;высшее;специалист;>250;3;15;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061023;Поступление зарплаты на счет;Покупка автомобиля;0;0.42;мужской;1;0;высшее;менеджер среднего звена;>250;0;19;32;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061043;Форма банка (без печати работодателя);Другое;1;0.44;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;62;35;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061063;2НДФЛ;Ремонт;1;0.42;женский;0;0;второе высшее;специалист;>250;1;34;30;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061083;Форма банка (без печати работодателя);Ремонт;1;0.23;мужской;0;0;высшее;менеджер среднего звена;>250;0;35;24;Информационные технологии;ООО;холост / не замужем;1;0;0;0;0;0.3333333333;0;0;0;0;0;0;1;10;1;0;0;22;22;1;1;1;1;1;1;0
3;1061103;Поступление зарплаты на счет;Ремонт;0;0.42;женский;0;0;высшее;специалист;>250;1;63;39;Торговля;ЗАО;холост / не замужем;1;0;0;0;0;0.0703517588;0;0;0;0;0.25;4;12;185;16;1;8;7;56;1;0;0;0;0;0;0
3;1061123;Поступление зарплаты на счет;Покупка мебели;1;0.58;женский;0;0;второе высшее;специалист;>250;1;65;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061143;Свободная форма с печатью работодателя;Ремонт;1;0.31;мужской;0;0;высшее;вспомогательный персонал;>250;0;27;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061163;Поступление зарплаты на счет;Ремонт;1;0.16;женский;0;0;высшее;менеджер среднего звена;>250;1;121;32;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061183;Поступление зарплаты на счет;Ремонт;0;0.44;мужской;1;0;высшее;специалист;>250;0;148;33;Другое;Иная форма;женат / замужем;3;1;1;0;0;0.0118343195;1;0;0;0;0.6;3;2;167;5;1;2;13;83;1;0;0;0;0;0;0
3;1061203;Поступление зарплаты на счет;Ремонт;1;0.59;женский;0;0;высшее;специалист;>250;1;48;48;Торговля;ООО;женат / замужем;2;2;1;1;1;0;0;0;0;0;0.3333333333;1;2;24;3;0;2;12;34;0;0;0;0;0;0;0
3;1061223;Поступление зарплаты на счет;Ремонт;0;0.45;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;14;25;Торговля;ООО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1061243;Форма банка (без печати работодателя);Другое;1;0.3;мужской;1;0;высшее;менеджер среднего звена;>250;0;93;54;Другое;ОАО;повторный брак;0;0;0;0;0;0.1694915254;0;1;0;0;0.375;3;5;147;8;1;1;3;102;1;1;0;0;0;0;0
3;1061263;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;0;0;высшее;менеджер высшего звена;< 50;0;36;30;Торговля;ООО;гражданский брак;0;0;0;0;0;0.023255814;1;0;0;0;0.6666666667;2;1;42;3;1;0;6;40;1;0;0;0;0;0;0
3;1061283;Поступление зарплаты на счет;Ремонт;1;0.3;женский;0;0;высшее;специалист;>250;0;42;28;Другое;ООО;холост / не замужем;0;0;0;0;0;0.0625;0;0;0;0;0.6666666667;2;1;45;3;1;1;16;29;1;0;0;0;0;0;0
3;1061303;Форма банка (без печати работодателя);Ремонт;1;0.08;мужской;0;0;высшее;менеджер высшего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061323;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.45;женский;0;0;второе высшее;менеджер среднего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061343;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;мужской;0;0;высшее;рабочий;< 50;1;32;57;Другое;ЗАО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
3;1061363;Поступление зарплаты на счет;Ремонт;0;0.53;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061383;Поступление зарплаты на счет;Другое;1;0.5;мужской;0;0;среднее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061403;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.57;мужской;1;0;среднее-специальное;менеджер среднего звена;>250;0;53;38;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061423;Форма банка (без печати работодателя);Ремонт;1;0.17;мужской;0;0;среднее-специальное;рабочий;>250;0;105;50;Торговля;ООО;женат / замужем;0;0;0;0;0;0;1;0;0;0;0.3333333333;1;2;79;3;0;2;27;78;0;0;0;0;0;0;0
3;1061443;Поступление зарплаты на счет;Покупка автомобиля;0;0.49;женский;0;0;среднее-специальное;специалист;>250;0;29;26;Другое;ООО;холост / не замужем;3;3;1;1;1;0.0506329114;0;0;0;0;0.4285714286;3;4;75;7;1;0;9;44;1;0;0;0;0;0;0
3;1061463;2НДФЛ;Ремонт;0;0.44;женский;0;0;высшее;менеджер среднего звена;>250;0;71;29;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061483;Поступление зарплаты на счет;Ремонт;0;0.29;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061503;Поступление зарплаты на счет;Ремонт;1;0.43;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;6;44;Торговля;ЗАО;холост / не замужем;3;1;1;0;0;0.0394736842;0;0;0;0;0.4444444444;4;5;146;9;2;0;11;93;1;0;0;0;0;0;0
3;1061523;2НДФЛ;Покупка автомобиля;1;0.4;мужской;1;0;высшее;рабочий;>250;3;38;29;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061543;Форма банка (без печати работодателя);Ремонт;0;0.49;мужской;0;0;высшее;рабочий;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061563;Свободная форма с печатью работодателя;Ремонт;0;0.44;мужской;1;0;высшее;рабочий;>250;0;8;32;Торговля;ООО;женат / замужем;0;0;0;0;0;0.4691358025;0;0;0;0;0.6666666667;2;1;43;3;1;0;37;77;1;0;0;0;0;0;0
3;1061583;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;женский;1;0;среднее;вспомогательный персонал;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061603;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.31;женский;0;0;второе высшее;менеджер среднего звена;< 50;0;13;42;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061623;Поступление зарплаты на счет;Ремонт;0;0.12;мужской;3;0;среднее-специальное;вспомогательный персонал;>250;0;11;35;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0;0;2;18;2;0;0;39;82;0;0;0;0;0;0;0
3;1061643;Форма банка (без печати работодателя);Отпуск;1;0.18;женский;0;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061663;Поступление зарплаты на счет;Ремонт;0;0.48;женский;2;0;высшее;менеджер среднего звена;>250;0;27;44;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061683;Форма банка (без печати работодателя);Ремонт;0;0.45;мужской;0;0;среднее-специальное;рабочий;>250;0;165;47;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061703;Свободная форма с печатью работодателя;Другое;1;0.59;женский;0;0;среднее-специальное;рабочий;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061723;Свободная форма с печатью работодателя;Ремонт;1;0.48;мужской;1;0;высшее;менеджер высшего звена;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061743;Форма банка (без печати работодателя);Ремонт;1;0.29;мужской;2;0;ученая степень;менеджер среднего звена;>250;0;28;36;Другое;ОАО;женат / замужем;6;4;3;2;2;0.0030864198;1;1;1;1;0.4;6;9;323;15;3;2;1;101;1;0;0;0;0;0;0
3;1061763;Форма банка (без печати работодателя);Ремонт;1;0.47;женский;0;0;высшее;рабочий;>250;0;72;48;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061783;2НДФЛ;Ремонт;1;0.55;женский;1;0;второе высшее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061803;Поступление зарплаты на счет;Ремонт;1;0.32;женский;2;0;среднее;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061823;Поступление зарплаты на счет;Покупка автомобиля;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;1;11;45;Торговля;ООО;гражданский брак;0;0;0;0;0;0.0540540541;0;0;0;0;0.25;1;3;35;4;1;0;7;24;1;0;0;0;0;0;0
3;1061843;2НДФЛ;Ремонт;0;0.48;женский;1;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;59;27;Другое;ООО;женат / замужем;11;5;3;3;3;0;0;2;0;0;0.8;4;1;54;5;2;0;5;64;0;0;0;0;0;0;0
3;1061863;Поступление зарплаты на счет;Ремонт;1;0.56;мужской;1;0;среднее-специальное;специалист;>250;0;16;35;Другое;ОАО;женат / замужем;0;0;0;0;0;0;0;1;0;0;0.2;1;4;73;5;0;2;4;90;0;0;0;0;0;0;0
3;1061883;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.57;мужской;0;0;высшее;специалист;>250;0;38;33;Информационные технологии;ООО;женат / замужем;5;2;1;1;1;0.02;1;2;2;1;0.5714285714;4;3;98;7;2;2;1;68;1;0;0;0;0;0;0
3;1061903;Поступление зарплаты на счет;Покупка автомобиля;0;0.33;мужской;0;0;высшее;специалист;>250;0;14;25;Информационные технологии;ООО;холост / не замужем;1;1;1;0;0;0.3888888889;0;0;0;0;0.3333333333;1;2;11;3;0;0;4;38;1;0;0;0;0;0;0
3;1061923;Поступление зарплаты на счет;Ремонт;1;0.21;женский;0;0;высшее;менеджер среднего звена;>250;0;36;27;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1061943;Поступление зарплаты на счет;Ремонт;1;0.37;мужской;0;0;высшее;рабочий;>250;0;13;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
